user_id,activity_date,device_id,steps,active_minutes,resting_hr,sleep_minutes,sleep_deep_minutes,sleep_rem_minutes,sleep_light_minutes,calories
3,2025-04-01,3,6504,59,59.0,472,84,109,279,1580
3,2025-04-02,3,8703,80,53.8,388,53,73,262,1763
3,2025-04-03,3,7162,66,61.2,413,54,92,267,1636
3,2025-04-04,3,6829,69,58.8,389,65,98,226,1574
3,2025-04-05,3,5426,63,60.2,322,45,62,215,1592
3,2025-04-06,3,7298,68,60.8,502,75,132,295,1628
3,2025-04-07,3,6558,65,57.1,431,89,107,235,1695
3,2025-04-08,3,4646,50,60.8,400,57,98,245,1489
3,2025-04-09,3,6328,50,59.5,448,72,89,287,1515
3,2025-04-10,3,6084,57,59.6,411,62,102,247,1645
3,2025-04-11,3,3433,25,60.8,416,92,75,249,1296
3,2025-04-12,3,6500,57,57.8,447,60,81,306,1624
3,2025-04-13,3,7550,74,60.5,462,95,104,263,1695
3,2025-04-14,3,7282,69,60.1,427,56,108,263,1612
3,2025-04-15,3,6898,65,62.8,418,59,78,281,1671
3,2025-04-16,3,7608,76,55.3,450,62,103,285,1668
3,2025-04-17,3,4341,41,63.3,440,91,87,262,1457
3,2025-04-18,3,3629,21,61.0,383,63,102,218,1391
3,2025-04-19,3,6520,66,60.1,388,55,102,231,1641
3,2025-04-20,3,7359,66,59.8,397,81,85,231,1592
3,2025-04-21,3,6042,60,58.7,399,72,104,223,1570
3,2025-04-22,3,5832,43,60.3,502,102,91,309,1539
3,2025-04-23,3,6467,68,61.7,430,98,82,250,1563
3,2025-04-24,3,4392,32,63.3,490,108,110,272,1392
3,2025-04-25,3,5635,53,61.7,438,90,106,242,1601
3,2025-04-26,3,6143,55,53.6,394,74,75,245,1612
3,2025-04-27,3,6530,70,63.1,436,86,99,251,1632
3,2025-04-28,3,5490,51,63.4,429,82,86,261,1547
3,2025-04-29,3,4764,32,60.9,427,62,78,287,1429
3,2025-04-30,3,3486,37,61.9,406,56,97,253,1408
3,2025-05-01,3,5266,52,62.8,391,80,94,217,1513
3,2025-05-02,3,5809,42,57.6,359,50,89,220,1522
3,2025-05-03,3,9822,92,52.3,396,76,93,227,1838
3,2025-05-04,3,6654,65,56.5,487,64,89,334,1648
3,2025-05-05,3,6066,64,54.4,467,87,99,281,1571
3,2025-05-06,3,7569,68,61.5,439,90,118,231,1573
3,2025-05-07,3,5425,40,57.6,459,102,91,266,1484
3,2025-05-08,3,5347,51,61.5,518,109,103,306,1454
3,2025-05-09,3,7965,71,51.9,434,72,84,278,1696
3,2025-05-10,3,6593,62,61.9,433,84,81,268,1651
3,2025-05-11,3,6945,53,60.6,417,74,89,254,1578
3,2025-05-12,3,5479,38,59.3,461,61,104,296,1505
3,2025-05-13,3,6114,59,57.3,392,71,97,224,1483
3,2025-05-14,3,6835,55,58.5,467,97,94,276,1677
3,2025-05-15,3,3584,44,58.9,412,84,86,242,1431
3,2025-05-16,3,5455,47,63.5,407,68,89,250,1469
3,2025-05-17,3,5668,45,59.9,476,77,93,306,1557
3,2025-05-18,3,6350,54,60.2,397,76,92,229,1513
3,2025-05-19,3,9133,82,55.2,406,72,90,244,1747
3,2025-05-20,3,4270,39,66.9,482,84,105,293,1416
3,2025-05-21,3,4006,39,65.1,541,78,126,337,1394
3,2025-05-22,3,7387,56,55.7,398,69,72,257,1664
3,2025-05-23,3,4108,44,60.7,475,72,97,306,1512
3,2025-05-24,3,5621,59,60.4,456,82,112,262,1550
3,2025-05-25,3,10792,98,52.8,392,67,86,239,1874
3,2025-05-26,3,8951,78,56.2,438,77,111,250,1886
3,2025-05-27,3,5782,51,59.3,421,61,77,283,1588
3,2025-05-28,3,7329,66,59.8,426,78,78,270,1595
3,2025-05-29,3,6763,65,60.0,419,60,111,248,1605
3,2025-05-30,3,7494,56,58.8,421,93,88,240,1602
3,2025-05-31,3,7528,63,59.8,410,72,87,251,1587
3,2025-06-01,3,8119,74,56.5,415,61,100,254,1722
3,2025-06-02,3,2848,18,60.3,455,80,89,286,1204
3,2025-06-03,3,8064,69,58.1,515,69,132,314,1658
3,2025-06-04,3,5383,36,59.4,448,81,115,252,1397
3,2025-06-05,3,6759,52,63.1,419,75,91,253,1656
3,2025-06-06,3,5838,52,62.1,406,79,103,224,1515
3,2025-06-07,3,3907,36,61.8,325,67,65,193,1450
3,2025-06-08,3,5966,50,60.8,430,72,102,256,1512
3,2025-06-09,3,4819,39,62.6,399,86,85,228,1415
3,2025-06-10,3,5760,45,61.6,423,82,94,247,1501
3,2025-06-11,3,5538,49,61.4,388,60,89,239,1558
3,2025-06-12,3,3178,30,64.5,427,75,110,242,1361
3,2025-06-13,3,5341,54,60.7,494,94,114,286,1617
3,2025-06-14,3,7353,65,60.3,409,78,91,240,1606
3,2025-06-15,3,8665,82,54.4,427,75,113,239,1718
3,2025-06-16,3,4444,42,56.4,487,89,88,310,1397
3,2025-06-17,3,4400,37,61.3,454,79,115,260,1447
3,2025-06-18,3,6512,65,60.0,442,70,85,287,1631
3,2025-06-19,3,5279,49,64.0,450,78,88,284,1539
3,2025-06-20,3,5633,52,58.3,393,69,80,244,1577
3,2025-06-21,3,3579,27,66.6,348,71,65,212,1385
3,2025-06-22,3,5022,31,60.9,462,83,94,285,1324
3,2025-06-23,3,6570,60,60.7,408,86,92,230,1574
3,2025-06-24,3,6062,56,61.0,488,68,114,306,1610
3,2025-06-25,3,5961,65,58.5,440,71,83,286,1534
3,2025-06-26,3,5169,52,60.8,411,80,109,222,1617
3,2025-06-27,3,5526,43,62.0,310,61,69,180,1458
3,2025-06-28,3,7711,69,57.4,460,102,87,271,1657
3,2025-06-29,3,7479,67,60.3,416,94,87,235,1713
3,2025-06-30,3,3059,36,63.8,502,71,121,310,1408
3,2025-07-01,3,6794,61,60.3,414,78,110,226,1609
3,2025-07-02,3,6355,53,58.4,416,90,92,234,1552
3,2025-07-03,3,6189,58,59.2,399,82,92,225,1667
3,2025-07-04,3,7466,67,58.0,430,91,81,258,1600
3,2025-07-05,3,7387,61,54.7,463,66,93,304,1641
3,2025-07-06,3,5315,47,61.3,433,90,91,252,1523
3,2025-07-07,3,6884,52,60.5,491,104,91,296,1559
3,2025-07-08,3,3280,26,66.3,381,59,92,230,1265
3,2025-07-09,3,7232,78,63.4,414,88,95,231,1666
3,2025-07-10,3,7593,75,63.1,541,93,117,331,1645
3,2025-07-11,3,6906,62,58.0,450,100,118,232,1547
3,2025-07-12,3,6041,38,60.8,372,75,69,228,1531
3,2025-07-13,3,5833,53,58.7,424,80,86,258,1592
3,2025-07-14,3,6781,69,57.4,393,53,74,266,1710
3,2025-07-15,3,4153,40,62.0,331,58,64,209,1411
3,2025-07-16,3,7053,55,57.6,420,67,84,269,1647
3,2025-07-17,3,5283,57,62.9,414,77,108,229,1520
3,2025-07-18,3,3002,26,61.6,432,58,91,283,1299
3,2025-07-19,3,7262,65,58.3,356,59,86,211,1778
3,2025-07-20,3,6743,59,59.0,442,84,102,256,1539
3,2025-07-21,3,7847,71,61.2,439,74,118,247,1684
3,2025-07-22,3,6285,60,58.2,418,85,96,237,1612
3,2025-07-23,3,5182,48,59.2,366,53,87,226,1511
3,2025-07-24,3,8835,79,54.5,484,64,93,327,1788
3,2025-07-25,3,5451,53,61.3,423,93,92,238,1512
3,2025-07-26,3,7748,80,59.7,427,92,115,220,1667
3,2025-07-27,3,8391,75,59.2,442,62,80,300,1735
3,2025-07-28,3,4458,54,62.0,369,54,89,226,1516
3,2025-07-29,3,4067,36,63.0,382,63,88,231,1443
3,2025-07-30,3,8138,70,59.3,406,84,81,241,1702
3,2025-07-31,3,6528,53,61.9,421,69,83,269,1484
3,2025-08-01,3,4604,46,62.5,444,59,82,303,1484
3,2025-08-02,3,8070,78,60.9,497,109,123,265,1836
3,2025-08-03,3,9089,85,55.7,393,68,92,233,1846
3,2025-08-04,3,6179,46,61.6,465,75,99,291,1532
3,2025-08-05,3,5981,53,55.8,434,71,90,273,1606
3,2025-08-06,3,5028,42,58.8,363,65,77,221,1406
3,2025-08-07,3,7013,66,57.1,462,103,111,248,1536
3,2025-08-08,3,4858,39,61.4,419,75,113,231,1423
3,2025-08-09,3,5832,48,58.3,441,98,107,236,1484
3,2025-08-10,3,6366,56,62.4,383,70,69,244,1567
3,2025-08-11,3,5399,49,58.8,357,62,68,227,1479
3,2025-08-12,3,7187,64,60.1,403,76,95,232,1705
3,2025-08-13,3,4786,46,62.1,490,86,124,280,1439
3,2025-08-14,3,4673,37,64.2,370,82,75,213,1444
3,2025-08-15,3,5248,51,60.7,421,84,85,252,1480
3,2025-08-16,3,5227,54,62.2,470,63,91,316,1536
3,2025-08-17,3,4502,44,60.5,421,83,97,241,1375
3,2025-08-18,3,3837,35,66.5,321,57,86,178,1457
3,2025-08-19,3,4035,33,63.0,412,70,90,252,1404
3,2025-08-20,3,7661,63,58.1,422,68,107,247,1587
3,2025-08-21,3,7503,77,59.5,463,91,123,249,1702
3,2025-08-22,3,6736,59,57.6,439,83,118,238,1606
3,2025-08-23,3,8193,69,56.5,461,101,94,266,1671
3,2025-08-24,3,6191,61,62.4,384,82,85,217,1692
3,2025-08-25,3,7224,60,55.7,468,84,107,277,1616
3,2025-08-26,3,5643,52,61.4,460,101,90,269,1515
3,2025-08-27,3,6876,56,55.2,407,85,105,217,1630
3,2025-08-28,3,4583,57,61.8,381,72,98,211,1437
3,2025-08-29,3,6568,69,59.8,303,68,60,175,1635
3,2025-08-30,3,6040,46,61.3,400,65,104,231,1539
3,2025-08-31,3,9595,90,58.3,422,71,91,260,1863
3,2025-09-01,3,6111,55,56.1,458,81,119,258,1601
3,2025-09-02,3,5219,51,59.1,389,76,77,236,1502
3,2025-09-03,3,5084,35,57.6,346,74,70,202,1424
3,2025-09-04,3,5565,51,57.5,401,69,88,244,1472
3,2025-09-05,3,5308,52,60.6,454,89,103,262,1553
3,2025-09-06,3,6760,62,59.7,399,55,99,245,1671
3,2025-09-07,3,8583,70,54.5,352,68,92,192,1746
3,2025-09-08,3,4561,42,61.8,437,78,94,265,1538
3,2025-09-09,3,8478,73,55.5,458,61,119,278,1713
3,2025-09-10,3,4692,47,61.0,370,49,76,245,1504
3,2025-09-11,3,4927,43,60.4,446,92,98,256,1435
3,2025-09-12,3,7252,59,61.1,390,85,80,225,1628
3,2025-09-13,3,6375,56,62.0,401,72,72,257,1566
3,2025-09-14,3,5949,44,59.6,364,67,79,218,1564
3,2025-09-15,3,5270,48,59.5,401,92,87,222,1465
3,2025-09-16,3,5364,51,58.7,390,81,98,211,1562
3,2025-09-17,3,7112,66,57.6,373,51,77,245,1680
3,2025-09-18,3,3671,30,64.9,393,77,80,236,1277
3,2025-09-19,3,7698,73,59.5,353,70,66,217,1678
3,2025-09-20,3,6245,56,59.3,467,78,84,305,1584
3,2025-09-21,3,7727,65,58.3,380,55,74,251,1730
3,2025-09-22,3,3539,31,65.6,374,73,86,215,1404
3,2025-09-23,3,7841,80,58.9,379,87,91,201,1798
3,2025-09-24,3,7501,71,60.0,438,76,85,277,1647
3,2025-09-25,3,7144,67,58.7,397,86,99,212,1648
3,2025-09-26,3,6165,60,57.9,470,91,125,254,1650
3,2025-09-27,3,6795,50,60.5,387,88,83,216,1564
3,2025-09-28,3,6958,64,61.4,441,68,116,257,1683
3,2025-09-29,3,8102,80,60.2,415,64,80,271,1807
3,2025-09-30,3,6014,50,60.2,558,119,131,308,1538
3,2025-10-01,3,6985,60,58.9,391,60,71,260,1543
3,2025-10-02,3,6436,66,59.7,375,50,73,252,1626
3,2025-10-03,3,6106,51,58.9,500,77,131,292,1441
3,2025-10-04,3,9361,91,52.6,421,56,100,265,1873
3,2025-10-05,3,5487,53,56.2,418,82,81,255,1525
3,2025-10-06,3,6351,71,58.2,495,74,116,305,1656
3,2025-10-07,3,5770,57,58.7,380,78,75,227,1628
3,2025-10-08,3,5852,65,57.0,424,64,93,267,1622
3,2025-10-09,3,9441,80,53.2,386,83,76,227,1792
3,2025-10-10,3,6657,65,56.2,429,95,93,241,1656
3,2025-10-11,3,6470,58,61.2,426,65,84,277,1489
3,2025-10-12,3,7303,65,59.7,495,68,121,306,1724
3,2025-10-13,3,4313,33,60.6,405,91,101,213,1431
3,2025-10-14,3,5195,44,61.5,429,83,94,252,1406
3,2025-10-15,3,4048,50,59.2,417,92,77,248,1508
3,2025-10-16,3,4913,43,63.0,468,82,93,293,1459
3,2025-10-17,3,6325,54,56.9,439,65,113,261,1443
3,2025-10-18,3,7833,66,55.2,429,87,93,249,1727
3,2025-10-19,3,6837,53,57.6,439,71,93,275,1622
3,2025-10-20,3,4865,58,59.8,410,66,101,243,1626
3,2025-10-21,3,4331,42,65.0,487,74,120,293,1442
3,2025-10-22,3,5982,48,57.2,399,60,87,252,1591
3,2025-10-23,3,6263,53,60.2,453,63,99,291,1584
3,2025-10-24,3,6287,57,57.0,451,85,83,283,1538
3,2025-10-25,3,5984,47,60.4,382,87,71,224,1473
3,2025-10-26,3,8521,66,54.5,484,102,97,285,1593
3,2025-10-27,3,5387,51,63.6,352,81,93,178,1572
3,2025-10-28,3,6732,73,58.8,458,100,87,271,1675
3,2025-10-29,3,6708,64,57.6,391,62,96,233,1710
3,2025-10-30,3,6317,63,60.5,438,63,92,283,1624
3,2025-10-31,3,5234,52,60.2,440,69,104,267,1537
3,2025-11-01,3,6573,61,61.8,440,83,101,256,1583
3,2025-11-02,3,7381,66,57.1,397,71,91,235,1692
3,2025-11-03,3,7548,78,58.6,481,80,114,287,1725
3,2025-11-04,3,3887,27,58.7,471,84,123,264,1346
3,2025-11-05,3,5048,45,62.5,502,81,94,327,1424
3,2025-11-06,3,5136,49,60.7,423,59,92,272,1453
3,2025-11-07,3,6037,60,59.6,414,76,83,255,1529
3,2025-11-08,3,8829,72,57.9,384,59,76,249,1750
3,2025-11-09,3,6187,59,62.0,379,58,102,219,1605
3,2025-11-10,3,6631,61,63.6,450,94,120,236,1613
3,2025-11-11,3,5408,56,60.3,345,54,74,217,1561
3,2025-11-12,3,4405,45,60.0,384,74,92,218,1419
3,2025-11-13,3,7159,68,60.6,361,61,69,231,1641
3,2025-11-14,3,5658,45,54.9,374,68,79,227,1558
3,2025-11-15,3,8700,79,61.7,401,52,95,254,1798
3,2025-11-16,3,6388,56,58.5,382,86,77,219,1614
3,2025-11-17,3,6208,52,61.7,447,73,96,278,1607
3,2025-11-18,3,8219,73,56.9,435,91,112,232,1651
3,2025-11-19,3,2871,32,61.4,407,85,74,248,1376
3,2025-11-20,3,6943,62,56.6,417,94,79,244,1627
3,2025-11-21,3,3522,20,61.6,371,65,88,218,1178
3,2025-11-22,3,6545,52,58.2,410,86,92,232,1581
3,2025-11-23,3,6944,66,60.1,490,72,98,320,1673
3,2025-11-24,3,6400,51,62.5,401,90,74,237,1524
3,2025-11-25,3,6922,65,57.1,497,91,118,288,1667
3,2025-11-26,3,5987,55,59.5,395,55,93,247,1515
3,2025-11-27,3,7143,60,60.0,433,63,80,290,1704
3,2025-11-28,3,6677,61,60.6,478,87,104,287,1587
3,2025-11-29,3,9068,79,57.3,285,63,72,150,1714
3,2025-11-30,3,8129,74,56.9,396,66,88,242,1629
3,2025-12-01,3,5494,64,58.7,353,76,90,187,1621
3,2025-12-02,3,5572,43,59.7,431,57,90,284,1576
3,2025-12-03,3,5132,50,60.4,393,88,76,229,1543
3,2025-12-04,3,5387,47,62.1,355,59,80,216,1447
3,2025-12-05,3,7596,78,55.8,403,69,109,225,1684
3,2025-12-06,3,6124,57,60.9,446,84,81,281,1546
3,2025-12-07,3,4500,30,61.0,436,96,109,231,1390
3,2025-12-08,3,7471,72,57.9,460,82,121,257,1632
3,2025-12-09,3,6068,50,59.2,417,83,112,222,1504
3,2025-12-10,3,6625,51,57.7,301,41,73,187,1561
3,2025-12-11,3,4886,41,57.9,426,63,96,267,1430
3,2025-12-12,3,4145,37,60.3,432,81,87,264,1440
3,2025-12-13,3,8201,69,59.2,367,76,75,216,1723
3,2025-12-14,3,7647,82,56.8,451,93,116,242,1582
3,2025-12-15,3,8902,74,59.1,414,79,82,253,1772
3,2025-12-16,3,7893,68,57.5,479,98,125,256,1707
3,2025-12-17,3,4538,42,60.8,407,89,100,218,1396
3,2025-12-18,3,8022,73,59.7,419,61,113,245,1714
3,2025-12-19,3,6803,62,60.9,409,63,86,260,1627
3,2025-12-20,3,6466,60,59.2,539,97,110,332,1593
3,2025-12-21,3,5230,41,59.2,475,84,86,305,1476
3,2025-12-22,3,5756,58,58.2,369,60,85,224,1529
3,2025-12-23,3,5716,54,63.5,394,67,88,239,1513
3,2025-12-24,3,6125,57,55.5,401,92,102,207,1586
3,2025-12-25,3,3692,33,63.1,410,67,79,264,1428
3,2025-12-26,3,6655,63,58.7,418,86,112,220,1614
3,2025-12-27,3,6766,61,57.7,378,50,77,251,1573
3,2025-12-28,3,8345,63,59.0,379,64,97,218,1767
3,2025-12-29,3,6029,52,60.7,361,57,65,239,1569
3,2025-12-30,3,4943,47,59.1,438,99,104,235,1476
3,2025-12-31,3,3594,37,61.2,376,58,83,235,1400
4,2024-07-10,1,5343,55,63.3,480,93,94,293,1579
4,2024-07-11,1,3747,40,70.5,339,59,88,192,1655
4,2024-07-12,1,6605,63,62.7,569,86,141,342,1764
4,2024-07-13,1,6755,63,63.5,370,77,70,223,1737
4,2024-07-14,1,2432,25,68.7,483,94,116,273,1476
4,2024-07-15,1,6120,59,66.7,423,89,97,237,1788
4,2024-07-16,1,6212,56,66.0,414,89,83,242,1677
4,2024-07-17,1,3924,44,65.7,422,80,97,245,1610
4,2024-07-18,1,4712,36,67.2,338,65,65,208,1582
4,2024-07-19,1,4720,32,67.2,479,91,88,300,1593
4,2024-07-20,1,5288,53,65.4,407,77,107,223,1727
4,2024-07-21,1,4832,53,63.4,416,74,87,255,1632
4,2024-07-22,1,3866,38,70.0,433,81,90,262,1471
4,2024-07-23,1,5346,48,67.2,444,73,99,272,1698
4,2024-07-24,1,3283,33,69.7,469,71,98,300,1560
4,2024-07-25,1,4174,37,67.6,419,55,105,259,1626
4,2024-07-26,1,4516,52,66.9,445,85,95,265,1776
4,2024-07-27,1,5385,48,65.5,309,56,81,172,1720
4,2024-07-28,1,4228,41,66.6,375,80,83,212,1672
4,2024-07-29,1,4517,39,68.1,494,107,113,274,1606
4,2024-07-30,1,4597,29,67.8,409,80,101,228,1594
4,2024-07-31,1,3963,23,61.1,439,81,106,252,1530
4,2024-08-01,1,3108,37,70.4,356,64,96,196,1643
4,2024-08-02,1,5117,44,66.2,456,84,93,279,1659
4,2024-08-03,1,4327,39,68.1,383,51,92,240,1601
4,2024-08-04,1,4142,41,65.7,477,77,95,305,1635
4,2024-08-05,1,3549,28,69.9,400,64,102,234,1536
4,2024-08-06,1,4757,47,66.2,482,73,105,304,1713
4,2024-08-07,1,4646,48,67.6,351,73,89,189,1604
4,2024-08-08,1,4183,41,70.4,405,78,102,225,1643
4,2024-08-09,1,6156,53,63.9,362,61,71,230,1710
4,2024-08-10,1,4535,58,65.6,415,54,111,250,1764
4,2024-08-11,1,3801,37,69.9,289,56,57,176,1558
4,2024-08-12,1,4297,37,64.0,425,73,110,242,1634
4,2024-08-13,1,5088,49,67.4,395,73,91,231,1761
4,2024-08-14,1,3167,30,70.3,427,81,111,235,1534
4,2024-08-15,1,5490,52,68.1,432,91,110,231,1641
4,2024-08-16,1,5617,56,70.1,369,79,84,206,1758
4,2024-08-17,1,4149,38,66.9,471,101,94,276,1627
4,2024-08-18,1,4673,34,64.3,433,89,106,238,1655
4,2024-08-19,1,5281,50,66.6,480,75,126,279,1713
4,2024-08-20,1,5820,47,63.5,336,76,67,193,1731
4,2024-08-21,1,3676,37,65.2,411,62,74,275,1598
4,2024-08-22,1,6579,57,61.4,472,73,117,282,1750
4,2024-08-23,1,4371,39,65.4,412,83,77,252,1568
4,2024-08-24,1,6725,67,61.6,382,73,84,225,1812
4,2024-08-25,1,5300,43,63.8,463,96,85,282,1660
4,2024-08-26,1,3572,27,67.7,421,58,82,281,1532
4,2024-08-27,1,4262,37,64.9,405,69,88,248,1619
4,2024-08-28,1,6451,73,62.7,391,64,71,256,1826
4,2024-08-29,1,5173,43,67.6,454,73,92,289,1730
4,2024-08-30,1,4082,37,64.2,465,88,110,267,1583
4,2024-08-31,1,5747,47,65.7,484,65,118,301,1777
4,2024-09-01,1,7096,58,66.9,401,70,100,231,1727
4,2024-09-02,1,4858,43,68.5,333,48,88,197,1580
4,2024-09-03,1,4977,52,68.9,447,82,102,263,1763
4,2024-09-04,1,4965,46,66.4,424,58,79,287,1631
4,2024-09-05,1,5013,43,68.1,463,70,104,289,1711
4,2024-09-06,1,5424,50,64.3,436,71,109,256,1665
4,2024-09-07,1,5156,47,70.5,366,68,75,223,1707
4,2024-09-08,1,5782,45,66.7,462,68,83,311,1643
4,2024-09-09,1,5193,55,66.1,418,72,77,269,1676
4,2024-09-10,1,4214,29,67.4,461,82,100,279,1589
4,2024-09-11,1,4733,31,67.7,435,94,106,235,1592
4,2024-09-12,1,4383,47,62.0,393,69,78,246,1716
4,2024-09-13,1,3127,37,70.2,444,80,81,283,1572
4,2024-09-14,1,5064,51,65.1,474,101,103,270,1675
4,2024-09-15,1,4326,36,67.9,405,81,105,219,1671
4,2024-09-16,1,2573,22,67.0,409,88,97,224,1425
4,2024-09-17,1,3160,30,73.4,443,60,93,290,1529
4,2024-09-18,1,6509,63,64.3,419,94,103,222,1746
4,2024-09-19,1,5537,63,64.3,356,59,86,211,1718
4,2024-09-20,1,4525,51,69.5,466,78,102,286,1627
4,2024-09-21,1,6678,58,68.3,424,65,108,251,1745
4,2024-09-22,1,3034,34,70.2,484,85,103,296,1453
4,2024-09-23,1,4320,38,71.1,358,50,87,221,1656
4,2024-09-24,1,4399,37,69.0,460,70,89,301,1584
4,2024-09-25,1,4618,44,67.5,344,78,70,196,1636
4,2024-09-26,1,6072,49,68.4,410,62,90,258,1748
4,2024-09-27,1,4785,42,62.2,470,91,88,291,1565
4,2024-09-28,1,6523,61,62.9,416,86,76,254,1824
4,2024-09-29,1,4651,41,67.8,405,57,100,248,1607
4,2024-09-30,1,5269,55,64.8,443,79,118,246,1697
4,2024-10-01,1,4740,36,64.4,365,49,87,229,1578
4,2024-10-02,1,2754,18,71.9,387,82,103,202,1463
4,2024-10-03,1,4685,41,66.8,446,92,88,266,1718
4,2024-10-04,1,3390,45,72.7,466,69,95,302,1614
4,2024-10-05,1,5207,44,67.9,429,88,112,229,1739
4,2024-10-06,1,5073,47,67.4,411,84,86,241,1654
4,2024-10-07,1,5210,51,65.3,477,101,125,251,1697
4,2024-10-08,1,4265,42,69.3,442,67,108,267,1646
4,2024-10-09,1,3494,36,71.5,523,92,113,318,1584
4,2024-10-10,1,3813,25,69.8,400,61,92,247,1559
4,2024-10-11,1,3416,28,66.7,433,87,100,246,1549
4,2024-10-12,1,4431,43,64.9,379,74,93,212,1656
4,2024-10-13,1,4270,51,69.3,473,84,89,300,1728
4,2024-10-14,1,2980,24,72.2,426,86,77,263,1534
4,2024-10-15,1,4758,40,64.1,433,59,98,276,1676
4,2024-10-16,1,5120,35,69.9,394,84,87,223,1612
4,2024-10-17,1,4189,32,67.9,371,68,75,228,1661
4,2024-10-18,1,4987,51,67.1,479,86,99,294,1634
4,2024-10-19,1,4790,43,67.5,458,75,114,269,1695
4,2024-10-20,1,5998,52,63.1,448,86,98,264,1734
4,2024-10-21,1,5635,47,65.0,395,72,93,230,1678
4,2024-10-22,1,6026,52,66.5,498,103,108,287,1616
4,2024-10-23,1,5634,50,66.3,442,85,89,268,1751
4,2024-10-24,1,4699,39,62.8,286,62,62,162,1632
4,2024-10-25,1,4213,35,70.6,340,78,65,197,1618
4,2024-10-26,1,4758,42,67.8,408,63,90,255,1561
4,2024-10-27,1,3853,34,69.3,417,60,112,245,1605
4,2024-10-28,1,4794,45,68.4,406,64,93,249,1690
4,2024-10-29,1,6210,49,65.8,441,63,83,295,1670
4,2024-10-30,1,4416,35,74.2,413,88,81,244,1693
4,2024-10-31,1,3973,33,70.1,427,73,84,270,1573
4,2024-11-01,1,4626,40,69.5,414,86,104,224,1599
4,2024-11-02,1,5236,38,68.9,372,71,97,204,1638
4,2024-11-03,1,5606,41,65.4,384,72,77,235,1757
4,2024-11-04,1,5224,44,67.7,447,77,89,281,1672
4,2024-11-05,1,5142,56,70.7,390,58,86,246,1707
4,2024-11-06,1,6370,53,66.7,388,85,91,212,1736
4,2024-11-07,1,4001,36,69.0,429,87,110,232,1494
4,2024-11-08,1,5609,59,60.6,460,79,115,266,1759
4,2024-11-09,1,4766,50,69.9,425,61,85,279,1640
4,2024-11-10,1,6078,53,66.8,406,86,82,238,1660
4,2024-11-11,1,5122,51,68.6,470,103,123,244,1702
4,2024-11-12,1,4215,38,66.2,408,59,82,267,1697
4,2024-11-13,1,4022,33,67.8,491,75,98,318,1593
4,2024-11-14,1,4952,43,66.8,406,93,82,231,1716
4,2024-11-15,1,6225,65,65.9,432,63,110,259,1840
4,2024-11-16,1,5596,56,65.9,387,87,75,225,1629
4,2024-11-17,1,4812,38,69.5,422,70,85,267,1657
4,2024-11-18,1,5742,46,64.3,437,94,113,230,1655
4,2024-11-19,1,4207,30,70.5,461,67,85,309,1577
4,2024-11-20,1,5348,47,67.1,408,92,76,240,1736
4,2024-11-21,1,4466,46,66.5,395,67,105,223,1568
4,2024-11-22,1,3318,31,66.3,445,67,95,283,1580
4,2024-11-23,1,5149,44,68.0,410,84,96,230,1737
4,2024-11-24,1,6839,59,62.9,401,78,75,248,1849
4,2024-11-25,1,4131,26,66.6,473,97,97,279,1613
4,2024-11-26,1,4429,42,68.0,466,70,99,297,1668
4,2024-11-27,1,4518,41,67.6,451,94,92,265,1590
4,2024-11-28,1,5644,53,67.9,425,94,103,228,1767
4,2024-11-29,1,3087,28,70.9,480,83,95,302,1519
4,2024-11-30,1,6111,62,69.6,439,78,113,248,1758
4,2024-12-01,1,3687,31,68.8,441,84,106,251,1549
4,2024-12-02,1,4585,45,63.4,393,66,71,256,1701
4,2024-12-03,1,4279,41,67.3,453,87,89,277,1654
4,2024-12-04,1,4478,45,66.9,417,57,102,258,1637
4,2024-12-05,1,4266,34,68.0,384,86,80,218,1607
4,2024-12-06,1,3829,39,68.7,407,91,92,224,1592
4,2024-12-07,1,5148,38,64.7,426,65,80,281,1677
4,2024-12-08,1,4758,45,68.7,508,102,101,305,1592
4,2024-12-09,1,4753,46,63.1,379,75,87,217,1679
4,2024-12-10,1,4015,28,69.0,448,92,113,243,1555
4,2024-12-11,1,5707,45,63.0,388,85,79,224,1639
4,2024-12-12,1,2759,27,72.0,436,93,92,251,1487
4,2024-12-13,1,5426,46,67.2,393,65,97,231,1719
4,2024-12-14,1,5675,48,65.8,462,72,92,298,1631
4,2024-12-15,1,6017,52,65.0,450,96,104,250,1740
4,2024-12-16,1,3407,42,68.8,351,70,77,204,1651
4,2024-12-17,1,2831,31,69.2,386,69,100,217,1637
4,2024-12-18,1,5220,37,64.8,433,98,109,226,1647
4,2024-12-19,1,3266,20,71.3,430,70,84,276,1418
4,2024-12-20,1,5133,53,63.5,354,59,66,229,1652
4,2024-12-21,1,6184,47,65.9,459,96,116,247,1802
4,2024-12-22,1,7016,62,62.6,428,59,97,272,1819
4,2024-12-23,1,5451,50,66.5,503,83,129,291,1783
4,2024-12-24,1,4778,41,68.5,310,56,59,195,1563
4,2024-12-25,1,4036,40,69.5,454,94,116,244,1713
4,2024-12-26,1,4344,39,66.8,439,88,92,259,1661
4,2024-12-27,1,4374,35,68.9,448,87,115,246,1585
4,2024-12-28,1,5594,48,69.1,385,57,94,234,1681
4,2024-12-29,1,4340,48,67.1,439,86,103,250,1640
4,2024-12-30,1,4967,49,66.7,430,96,82,252,1657
