user_id,log_date,meal_type,calories,protein_g,carbs_g,fat_g
4,2025-08-27,snack,590.0,40.2,60.1,21.0
4,2025-08-27,breakfast,143.0,8.2,17.9,4.3
4,2025-08-27,lunch,384.0,19.4,50.6,11.6
4,2025-08-27,dinner,242.0,13.8,32.3,6.4
4,2025-08-28,lunch,568.0,46.7,47.9,21.1
4,2025-08-28,snack,636.0,47.2,74.6,16.5
4,2025-08-28,dinner,97.0,5.7,12.4,2.7
4,2025-09-01,snack,58.0,3.9,5.8,2.1
4,2025-09-01,breakfast,168.0,10.3,18.9,5.7
4,2025-09-01,lunch,416.0,27.1,53.5,10.4
4,2025-09-01,dinner,561.0,45.0,49.2,20.5
4,2025-09-02,breakfast,320.0,18.7,33.9,12.2
4,2025-09-02,lunch,371.0,24.0,39.7,12.9
4,2025-09-02,dinner,220.0,18.8,20.1,7.1
4,2025-09-02,snack,353.0,18.2,47.1,10.2
4,2025-09-03,snack,560.0,41.8,69.3,12.9
4,2025-09-03,lunch,837.0,49.6,101.7,25.8
4,2025-09-04,lunch,471.0,25.2,58.0,15.4
4,2025-09-04,dinner,375.0,22.7,38.9,14.3
4,2025-09-04,snack,354.0,21.1,48.4,8.4
4,2025-09-05,snack,429.0,31.6,42.1,14.9
4,2025-09-05,dinner,561.0,31.6,78.7,13.3
4,2025-09-05,breakfast,244.0,18.3,26.2,7.3
4,2025-09-06,snack,312.0,20.1,41.9,7.1
4,2025-09-06,lunch,721.0,46.0,74.5,26.6
4,2025-09-06,dinner,167.0,12.3,16.7,5.7
4,2025-09-07,dinner,226.0,13.5,23.5,8.7
4,2025-09-07,snack,769.0,54.6,76.8,27.1
4,2025-09-07,lunch,127.0,10.6,11.6,4.2
4,2025-09-07,breakfast,229.0,13.4,27.2,7.4
4,2025-09-08,dinner,430.0,31.3,53.1,10.3
4,2025-09-08,lunch,457.0,24.8,55.8,14.9
4,2025-09-08,snack,368.0,29.5,42.7,8.8
4,2025-09-09,dinner,625.0,46.8,74.6,15.5
4,2025-09-09,lunch,575.0,35.9,61.4,20.6
4,2025-09-09,breakfast,204.0,13.4,25.6,5.3
4,2025-09-10,lunch,116.0,7.5,15.4,2.7
4,2025-09-10,breakfast,146.0,11.7,12.4,5.5
4,2025-09-10,dinner,376.0,27.4,39.0,12.3
4,2025-09-10,snack,562.0,29.6,67.8,19.1
4,2025-09-11,dinner,395.0,21.4,56.9,9.1
4,2025-09-11,lunch,552.0,47.0,50.6,18.0
4,2025-09-11,snack,253.0,20.9,21.6,9.2
4,2025-09-12,snack,844.0,59.3,90.2,27.3
4,2025-09-12,breakfast,532.0,33.2,68.4,14.0
4,2025-09-13,dinner,189.0,9.6,25.2,5.6
4,2025-09-13,snack,283.0,18.4,30.2,9.8
4,2025-09-13,breakfast,40.0,3.2,3.7,1.4
4,2025-09-13,lunch,688.0,34.5,101.3,16.1
4,2025-09-14,lunch,213.0,16.0,21.3,7.1
4,2025-09-14,snack,685.0,36.2,85.8,21.9
4,2025-09-14,breakfast,302.0,15.5,34.8,11.2
4,2025-09-15,lunch,415.0,24.1,46.5,14.8
4,2025-09-15,snack,107.0,6.1,12.9,3.4
4,2025-09-15,dinner,595.0,36.6,79.4,14.5
4,2025-09-15,breakfast,236.0,17.0,24.4,7.8
4,2025-09-16,breakfast,338.0,25.7,29.8,12.9
4,2025-09-16,lunch,862.0,70.3,84.5,27.0
4,2025-09-17,snack,374.0,29.5,43.0,9.3
4,2025-09-17,lunch,826.0,64.5,86.3,24.8
4,2025-09-18,dinner,311.0,25.9,26.4,11.3
4,2025-09-18,breakfast,557.0,35.1,73.5,13.6
4,2025-09-18,lunch,332.0,20.4,41.9,9.2
4,2025-09-20,breakfast,607.0,37.2,72.9,18.5
4,2025-09-20,lunch,593.0,42.3,72.2,15.0
4,2025-09-21,snack,334.0,23.0,32.1,12.6
4,2025-09-21,breakfast,427.0,21.9,58.3,11.8
4,2025-09-21,lunch,438.0,22.6,56.1,13.7
4,2025-09-22,breakfast,186.0,12.5,22.1,5.3
4,2025-09-22,lunch,619.0,38.5,65.4,22.6
4,2025-09-22,dinner,240.0,16.0,23.0,9.3
4,2025-09-22,snack,155.0,12.3,18.3,3.6
4,2025-09-23,breakfast,192.0,11.1,24.4,5.6
4,2025-09-23,lunch,575.0,31.4,66.3,20.5
4,2025-09-23,dinner,433.0,36.9,42.0,13.0
4,2025-09-24,lunch,443.0,34.6,50.8,11.3
4,2025-09-24,snack,264.0,22.6,27.0,7.3
4,2025-09-24,dinner,467.0,34.8,47.6,15.3
4,2025-09-24,breakfast,145.0,8.0,20.1,3.6
4,2025-09-25,snack,952.0,60.7,122.5,24.4
4,2025-09-25,lunch,248.0,20.2,27.1,6.5
4,2025-09-26,snack,243.0,14.0,32.5,6.3
4,2025-09-26,dinner,149.0,9.0,18.2,4.5
4,2025-09-26,lunch,909.0,66.9,89.5,31.5
4,2025-09-27,breakfast,493.0,32.6,61.7,12.8
4,2025-09-27,snack,546.0,32.9,73.8,13.2
4,2025-09-27,lunch,224.0,15.8,21.5,8.3
4,2025-09-28,breakfast,382.0,32.7,31.6,13.9
4,2025-09-28,snack,898.0,70.7,99.6,24.1
4,2025-09-29,dinner,225.0,15.3,29.0,5.3
4,2025-09-29,breakfast,779.0,61.2,88.0,20.2
4,2025-09-29,snack,196.0,13.0,18.9,7.6
4,2025-09-30,lunch,189.0,16.0,18.2,5.8
4,2025-09-30,dinner,268.0,14.6,29.9,10.0
4,2025-09-30,snack,742.0,44.6,98.0,19.1
4,2025-10-02,dinner,500.0,40.2,58.8,11.5
4,2025-10-02,breakfast,700.0,43.2,86.9,20.0
4,2025-10-03,snack,674.0,46.9,68.5,23.6
4,2025-10-03,dinner,195.0,14.3,17.5,7.5
4,2025-10-03,lunch,530.0,29.4,59.9,19.2
4,2025-10-04,snack,723.0,59.6,82.8,17.0
4,2025-10-04,breakfast,421.0,33.9,47.4,10.6
4,2025-10-04,dinner,56.0,3.9,5.4,2.1
4,2025-10-07,lunch,844.0,43.3,121.2,20.6
4,2025-10-07,dinner,501.0,34.7,50.5,17.8
4,2025-10-08,lunch,932.0,79.1,101.3,23.4
4,2025-10-08,dinner,268.0,19.4,26.3,9.5
4,2025-10-10,snack,253.0,14.1,29.3,8.8
4,2025-10-10,dinner,722.0,59.5,84.7,16.1
4,2025-10-10,breakfast,226.0,16.9,27.0,5.6
4,2025-10-11,snack,271.0,13.7,37.8,7.2
4,2025-10-11,lunch,344.0,17.9,48.9,8.5
4,2025-10-11,dinner,484.0,31.8,59.5,13.2
4,2025-10-11,breakfast,100.0,5.4,11.5,3.6
4,2025-10-12,lunch,782.0,56.6,71.7,29.8
4,2025-10-12,snack,536.0,27.5,76.8,13.2
4,2025-10-13,dinner,788.0,39.9,95.9,27.2
4,2025-10-13,lunch,102.0,5.3,12.4,3.5
4,2025-10-13,snack,154.0,9.9,16.6,5.3
4,2025-10-13,breakfast,284.0,21.5,30.8,8.3
4,2025-10-14,breakfast,911.0,61.6,105.0,27.2
4,2025-10-14,lunch,165.0,10.7,16.4,6.3
4,2025-10-14,snack,272.0,14.6,33.9,8.7
4,2025-10-15,snack,374.0,19.3,45.1,12.9
4,2025-10-15,dinner,560.0,30.4,80.1,13.1
4,2025-10-15,lunch,148.0,12.3,14.6,4.5
4,2025-10-15,breakfast,118.0,6.0,16.0,3.3
4,2025-10-16,dinner,104.0,8.9,10.3,3.0
4,2025-10-16,lunch,308.0,17.3,43.4,7.2
4,2025-10-16,snack,762.0,47.8,95.8,20.8
4,2025-10-16,breakfast,166.0,14.0,15.3,5.4
4,2025-10-17,breakfast,648.0,44.6,77.6,17.7
4,2025-10-17,dinner,200.0,13.5,23.7,5.7
4,2025-10-17,lunch,352.0,24.0,44.1,8.9
4,2025-10-18,lunch,276.0,23.1,22.5,10.4
4,2025-10-18,snack,285.0,20.8,31.2,8.6
4,2025-10-18,breakfast,278.0,16.1,33.7,8.8
4,2025-10-18,dinner,421.0,36.1,41.7,12.2
4,2025-10-22,breakfast,398.0,27.0,39.7,14.6
4,2025-10-22,lunch,428.0,28.5,55.5,10.2
4,2025-10-22,dinner,459.0,35.6,40.5,17.2
4,2025-10-24,dinner,988.0,61.1,113.5,32.2
4,2025-10-24,breakfast,277.0,23.8,28.8,7.4
4,2025-10-25,breakfast,381.0,23.7,39.7,14.2
4,2025-10-25,lunch,943.0,67.7,96.3,31.9
4,2025-10-26,breakfast,475.0,33.0,53.7,14.2
4,2025-10-26,snack,592.0,36.3,72.5,17.4
4,2025-10-26,dinner,163.0,9.3,18.0,6.0
4,2025-10-27,snack,592.0,51.0,63.5,14.9
4,2025-10-27,dinner,717.0,44.7,89.8,19.9
4,2025-10-28,snack,541.0,33.8,71.0,13.5
4,2025-10-28,breakfast,659.0,56.6,66.0,18.7
4,2025-10-29,lunch,402.0,29.6,43.4,12.2
4,2025-10-29,dinner,847.0,58.9,82.5,31.3
4,2025-10-30,lunch,620.0,40.6,63.6,22.6
4,2025-10-30,snack,691.0,58.0,69.8,19.9
4,2025-11-01,dinner,469.0,25.3,51.0,18.2
4,2025-11-01,lunch,280.0,21.6,32.7,7.0
4,2025-11-01,snack,451.0,29.5,52.3,13.8
4,2025-11-03,snack,276.0,20.9,31.6,7.3
4,2025-11-03,dinner,267.0,18.8,31.2,7.4
4,2025-11-03,breakfast,477.0,27.3,64.5,12.2
4,2025-11-03,lunch,181.0,9.3,25.2,4.8
4,2025-11-04,lunch,405.0,28.3,38.5,15.3
4,2025-11-04,dinner,314.0,15.8,35.6,12.0
4,2025-11-04,snack,213.0,16.0,20.6,7.4
4,2025-11-04,breakfast,269.0,20.5,27.7,8.5
4,2025-11-05,lunch,611.0,35.9,69.0,21.3
4,2025-11-05,breakfast,507.0,38.0,59.2,13.1
4,2025-11-05,snack,205.0,15.6,18.3,7.7
4,2025-11-08,dinner,345.0,23.8,38.6,10.6
4,2025-11-08,breakfast,511.0,40.1,43.8,19.5
4,2025-11-08,lunch,395.0,33.5,37.4,12.4
4,2025-11-09,lunch,343.0,24.9,39.3,9.6
4,2025-11-09,snack,262.0,21.9,21.6,9.8
4,2025-11-09,breakfast,595.0,52.1,61.2,15.8
4,2025-11-10,lunch,125.0,6.7,15.7,3.9
4,2025-11-10,dinner,161.0,8.9,17.6,6.1
4,2025-11-10,breakfast,522.0,34.8,57.4,17.1
4,2025-11-10,snack,392.0,28.2,46.2,10.5
4,2025-11-11,snack,1129.0,88.8,110.9,36.7
4,2025-11-11,lunch,194.0,15.3,17.5,7.0
4,2025-11-12,breakfast,643.0,33.8,75.1,23.0
4,2025-11-12,dinner,198.0,15.8,23.3,4.6
4,2025-11-12,snack,528.0,37.7,54.8,17.6
4,2025-11-13,dinner,796.0,60.0,91.4,21.1
4,2025-11-13,breakfast,406.0,32.3,44.0,11.2
4,2025-11-13,snack,112.0,5.8,15.4,3.0
4,2025-11-14,dinner,430.0,34.4,45.9,12.1
4,2025-11-14,lunch,175.0,15.3,17.1,5.0
4,2025-11-14,snack,224.0,14.8,21.8,8.6
4,2025-11-14,breakfast,371.0,20.7,41.3,13.7
4,2025-11-15,snack,340.0,27.3,29.7,12.4
4,2025-11-15,breakfast,355.0,27.8,37.7,10.3
4,2025-11-15,lunch,371.0,22.1,48.8,9.7
4,2025-11-15,dinner,134.0,11.1,15.2,3.2
4,2025-11-16,snack,395.0,33.3,31.3,15.2
4,2025-11-16,breakfast,805.0,61.5,80.4,26.4
4,2025-11-17,lunch,424.0,22.7,60.2,10.2
4,2025-11-17,snack,603.0,31.2,71.9,21.2
4,2025-11-17,breakfast,281.0,15.2,33.4,9.6
4,2025-11-19,snack,570.0,48.0,46.4,21.3
4,2025-11-19,dinner,232.0,14.4,30.1,6.0
4,2025-11-19,lunch,398.0,32.9,38.9,12.3
4,2025-11-20,dinner,209.0,13.6,26.6,5.4
4,2025-11-20,breakfast,991.0,58.6,102.7,38.4
4,2025-11-21,breakfast,1101.0,94.2,106.7,33.1
4,2025-11-21,snack,99.0,7.6,10.0,3.2
4,2025-11-22,breakfast,956.0,73.4,112.8,23.5
4,2025-11-22,lunch,571.0,41.3,63.1,17.0
4,2025-11-23,lunch,1198.0,83.7,120.3,42.4
4,2025-11-23,breakfast,224.0,14.5,25.2,7.2
4,2025-11-24,snack,811.0,50.2,111.7,18.2
4,2025-11-24,dinner,389.0,21.6,53.4,9.9
4,2025-11-25,dinner,829.0,67.5,87.3,23.3
4,2025-11-25,breakfast,267.0,15.5,28.0,10.3
4,2025-11-25,snack,320.0,20.6,43.1,7.3
4,2025-11-26,dinner,733.0,52.8,69.0,27.3
4,2025-11-26,snack,467.0,36.6,52.1,12.4
4,2025-11-27,breakfast,477.0,26.7,63.6,12.9
4,2025-11-27,dinner,52.0,3.5,5.1,2.0
4,2025-11-27,snack,433.0,22.9,57.1,12.6
4,2025-11-27,lunch,238.0,15.1,25.6,8.3
4,2025-11-28,dinner,949.0,52.5,132.5,23.2
4,2025-11-28,snack,74.0,4.9,9.0,2.0
4,2025-11-28,lunch,317.0,16.9,40.8,9.6
4,2025-11-29,breakfast,768.0,62.7,74.5,24.3
4,2025-11-29,snack,30.0,2.1,3.2,1.0
4,2025-11-29,lunch,123.0,9.5,11.9,4.2
4,2025-11-29,dinner,385.0,31.0,42.9,10.0
4,2025-11-30,dinner,285.0,21.8,32.3,7.6
4,2025-11-30,snack,246.0,16.4,25.1,8.9
4,2025-11-30,lunch,261.0,22.6,29.5,5.8
4,2025-11-30,breakfast,481.0,41.3,50.6,12.6
4,2025-12-01,breakfast,567.0,43.9,67.6,13.4
4,2025-12-01,dinner,864.0,68.8,93.2,24.0
4,2025-12-02,breakfast,948.0,76.2,88.9,32.0
4,2025-12-02,snack,252.0,13.5,35.9,6.0
4,2025-12-03,snack,998.0,66.5,104.4,34.9
4,2025-12-03,lunch,528.0,29.0,73.2,13.3
4,2025-12-04,snack,280.0,17.4,29.9,10.1
4,2025-12-04,dinner,187.0,13.7,21.9,5.0
4,2025-12-04,lunch,270.0,16.4,29.5,9.6
4,2025-12-04,breakfast,463.0,33.7,41.9,17.8
4,2025-12-05,dinner,277.0,14.6,39.6,6.7
4,2025-12-05,breakfast,376.0,25.1,38.2,13.6
4,2025-12-05,snack,612.0,49.9,59.7,19.3
4,2025-12-06,breakfast,783.0,48.7,100.3,20.8
4,2025-12-06,snack,84.0,5.9,8.3,3.0
4,2025-12-06,dinner,592.0,32.0,79.6,16.2
4,2025-12-07,dinner,842.0,61.8,95.5,23.6
4,2025-12-07,lunch,576.0,46.1,68.5,13.1
4,2025-12-08,lunch,815.0,69.9,63.4,31.3
4,2025-12-08,snack,385.0,32.6,41.4,9.9
4,2025-12-09,lunch,662.0,54.7,77.5,14.8
4,2025-12-09,dinner,706.0,35.9,85.5,24.5
4,2025-12-11,breakfast,633.0,42.8,70.6,19.9
4,2025-12-11,dinner,567.0,45.9,57.6,17.0
4,2025-12-12,dinner,199.0,14.0,20.4,6.8
4,2025-12-12,breakfast,882.0,44.8,103.7,32.0
4,2025-12-12,lunch,93.0,7.7,10.1,2.4
4,2025-12-12,snack,46.0,3.0,4.8,1.6
4,2025-12-13,dinner,111.0,6.8,11.3,4.3
4,2025-12-13,snack,453.0,29.8,58.5,11.1
4,2025-12-13,lunch,666.0,55.9,62.3,21.4
4,2025-12-13,breakfast,250.0,14.8,33.0,6.6
4,2025-12-14,breakfast,163.0,14.2,15.1,5.1
4,2025-12-14,dinner,646.0,44.8,66.8,22.1
4,2025-12-14,snack,463.0,31.1,49.3,15.7
4,2025-12-16,breakfast,570.0,30.2,68.5,19.5
4,2025-12-16,snack,630.0,52.1,61.8,19.4
4,2025-12-17,breakfast,584.0,29.2,87.0,13.2
4,2025-12-17,dinner,616.0,37.7,67.8,21.6
4,2025-12-19,lunch,460.0,36.1,46.8,14.3
4,2025-12-19,breakfast,362.0,26.4,37.3,11.9
4,2025-12-19,snack,288.0,15.7,37.2,8.5
4,2025-12-19,dinner,101.0,5.4,13.0,3.0
4,2025-12-20,dinner,793.0,53.2,85.6,26.4
4,2025-12-20,snack,407.0,33.5,38.3,13.3
4,2025-12-21,breakfast,454.0,39.0,35.5,17.3
4,2025-12-21,dinner,536.0,34.6,66.2,14.8
4,2025-12-21,snack,210.0,16.2,22.4,6.2
4,2025-12-22,dinner,532.0,35.4,52.7,19.9
4,2025-12-22,lunch,668.0,39.6,71.7,24.8
4,2025-12-23,lunch,546.0,36.3,66.1,15.2
4,2025-12-23,dinner,188.0,14.5,19.4,5.8
4,2025-12-23,breakfast,466.0,33.4,42.8,17.9
4,2025-12-24,dinner,555.0,46.1,47.2,20.2
4,2025-12-24,lunch,85.0,6.8,7.6,3.0
4,2025-12-24,snack,461.0,37.3,37.9,17.8
4,2025-12-24,breakfast,99.0,8.2,8.9,3.4
4,2025-12-25,snack,89.0,7.6,8.6,2.7
4,2025-12-25,lunch,760.0,43.4,101.8,19.9
4,2025-12-25,dinner,351.0,18.4,51.7,7.9
4,2025-12-26,dinner,783.0,44.0,110.7,18.3
4,2025-12-26,snack,487.0,36.9,51.7,14.7
4,2025-12-27,lunch,764.0,38.6,109.5,19.1
4,2025-12-27,snack,436.0,28.5,52.6,12.4
4,2025-12-28,dinner,499.0,35.3,63.1,11.7
4,2025-12-28,snack,366.0,27.2,35.9,12.6
4,2025-12-28,breakfast,337.0,17.0,43.3,10.7
4,2025-12-29,snack,766.0,45.2,98.4,21.3
4,2025-12-29,lunch,530.0,34.3,68.6,13.1
4,2025-12-30,breakfast,785.0,64.6,87.9,19.5
4,2025-12-30,dinner,415.0,21.8,57.7,10.8
4,2025-12-31,lunch,81.0,4.8,8.6,3.1
4,2025-12-31,dinner,1216.0,84.2,121.5,43.7
5,2024-07-11,breakfast,497.0,32.5,59.0,14.6
5,2024-07-11,lunch,1377.0,79.5,162.0,45.7
5,2024-07-11,snack,565.0,45.4,62.5,14.8
5,2024-07-12,dinner,584.0,48.0,50.9,20.9
5,2024-07-12,lunch,535.0,38.0,53.8,18.6
5,2024-07-12,breakfast,1518.0,98.8,190.1,40.3
5,2024-07-15,breakfast,831.0,42.7,113.1,23.1
5,2024-07-15,dinner,984.0,83.2,99.5,28.1
5,2024-07-15,lunch,839.0,64.8,99.7,20.1
5,2024-07-16,lunch,765.0,41.5,87.9,27.5
5,2024-07-16,dinner,1228.0,62.0,166.4,34.9
5,2024-07-16,breakfast,772.0,53.2,85.2,24.3
5,2024-07-17,snack,681.0,48.1,87.9,15.2
5,2024-07-17,dinner,639.0,48.1,69.4,18.8
5,2024-07-17,breakfast,82.0,4.7,11.0,2.2
5,2024-07-17,lunch,1010.0,68.2,118.7,29.1
5,2024-07-19,lunch,1697.0,147.5,148.1,57.2
5,2024-07-19,snack,958.0,55.7,131.3,23.3
5,2024-07-20,breakfast,1836.0,144.8,154.8,70.8
5,2024-07-20,lunch,703.0,40.5,84.1,22.7
5,2024-07-21,snack,606.0,49.6,52.4,22.0
5,2024-07-21,breakfast,830.0,65.5,88.2,23.9
5,2024-07-21,lunch,1178.0,81.6,137.9,33.3
5,2024-07-23,lunch,888.0,67.6,90.3,28.5
5,2024-07-23,dinner,1799.0,115.8,206.2,56.8
5,2024-07-26,lunch,619.0,49.3,71.5,15.1
5,2024-07-26,snack,1003.0,79.0,100.6,31.6
5,2024-07-26,breakfast,968.0,59.9,112.9,30.8
5,2024-07-28,dinner,1863.0,156.6,198.6,49.1
5,2024-07-28,snack,800.0,44.7,110.5,19.9
5,2024-07-30,lunch,860.0,57.9,105.8,22.8
5,2024-07-30,breakfast,828.0,48.6,111.1,21.0
5,2024-07-30,dinner,932.0,59.7,120.7,23.4
5,2024-07-31,breakfast,889.0,62.7,110.4,21.8
5,2024-07-31,snack,148.0,10.5,18.2,3.7
5,2024-07-31,dinner,1712.0,96.0,245.4,38.5
5,2024-08-01,dinner,797.0,63.0,70.9,29.0
5,2024-08-01,snack,890.0,53.1,108.2,27.2
5,2024-08-01,breakfast,411.0,35.0,39.3,12.6
5,2024-08-01,lunch,341.0,29.1,30.6,11.3
5,2024-08-05,dinner,324.0,27.5,33.2,9.0
5,2024-08-05,breakfast,1327.0,73.1,156.0,45.6
5,2024-08-05,lunch,574.0,43.7,55.8,19.5
5,2024-08-05,snack,363.0,19.4,50.1,9.4
5,2024-08-06,snack,1791.0,123.1,213.6,49.4
5,2024-08-06,lunch,848.0,60.3,92.1,26.5
5,2024-08-08,lunch,1679.0,104.2,212.4,45.9
5,2024-08-08,breakfast,822.0,70.6,92.1,19.0
5,2024-08-12,breakfast,152.0,8.9,15.9,5.9
5,2024-08-12,lunch,457.0,29.1,49.1,16.0
5,2024-08-12,dinner,1060.0,59.0,134.5,31.8
5,2024-08-12,snack,832.0,60.1,85.1,27.9
5,2024-08-13,dinner,1125.0,60.4,154.0,29.7
5,2024-08-13,lunch,1323.0,107.3,110.4,50.3
5,2024-08-16,snack,528.0,39.8,50.3,18.6
5,2024-08-16,breakfast,1273.0,102.4,106.0,48.8
5,2024-08-16,dinner,485.0,33.0,51.6,16.3
5,2024-08-17,snack,1569.0,125.5,151.4,51.3
5,2024-08-17,lunch,990.0,67.9,119.6,26.6
5,2024-08-20,dinner,1335.0,85.5,158.8,39.8
5,2024-08-20,breakfast,1103.0,56.3,146.7,32.4
5,2024-08-22,lunch,253.0,12.9,37.2,5.8
5,2024-08-22,breakfast,876.0,64.7,109.2,20.0
5,2024-08-22,dinner,1070.0,79.1,132.7,24.7
5,2024-08-22,snack,460.0,39.2,44.6,13.9
5,2024-08-23,dinner,995.0,57.6,128.2,28.0
5,2024-08-23,snack,768.0,48.6,85.1,25.9
5,2024-08-23,lunch,622.0,41.3,62.0,23.2
5,2024-08-24,breakfast,746.0,64.1,70.1,23.3
5,2024-08-24,lunch,303.0,17.0,35.3,10.4
5,2024-08-24,dinner,487.0,32.6,53.7,15.8
5,2024-08-24,snack,971.0,49.3,117.1,33.9
5,2024-08-26,snack,83.0,4.6,10.9,2.4
5,2024-08-26,lunch,2610.0,217.8,288.3,65.1
5,2024-08-28,lunch,625.0,52.8,71.7,14.1
5,2024-08-28,snack,163.0,12.2,19.3,4.1
5,2024-08-28,dinner,1701.0,115.6,182.7,56.4
5,2024-08-29,dinner,1836.0,108.9,258.0,41.0
5,2024-08-29,lunch,1029.0,58.9,109.5,39.5
5,2024-08-30,breakfast,1987.0,166.7,171.7,70.4
5,2024-08-30,dinner,542.0,33.1,70.1,14.3
5,2024-08-31,lunch,2000.0,125.4,250.6,55.1
5,2024-08-31,dinner,542.0,39.9,59.2,16.2
5,2024-09-01,lunch,871.0,70.5,100.2,20.9
5,2024-09-01,dinner,945.0,65.9,89.4,36.0
5,2024-09-01,snack,319.0,20.8,40.0,8.4
5,2024-09-01,breakfast,515.0,28.5,72.6,12.3
5,2024-09-06,lunch,882.0,63.5,88.0,30.7
5,2024-09-06,breakfast,1698.0,115.5,198.0,49.4
5,2024-09-08,breakfast,1386.0,92.3,158.8,42.4
5,2024-09-08,lunch,1286.0,85.5,169.4,29.6
5,2024-09-11,snack,1001.0,75.0,94.8,35.7
5,2024-09-11,breakfast,1744.0,149.9,144.4,63.0
5,2024-09-12,breakfast,532.0,34.0,59.9,17.4
5,2024-09-12,snack,600.0,37.8,72.9,17.5
5,2024-09-12,lunch,248.0,16.7,32.3,5.8
5,2024-09-12,dinner,1227.0,94.7,116.2,42.6
5,2024-09-15,breakfast,816.0,63.2,76.3,28.6
5,2024-09-15,dinner,341.0,20.4,43.0,9.7
5,2024-09-15,lunch,433.0,22.6,51.9,15.0
5,2024-09-15,snack,1053.0,89.4,101.8,32.1
5,2024-09-16,breakfast,1925.0,167.7,208.8,46.5
5,2024-09-16,snack,711.0,53.3,78.6,20.4
5,2024-09-17,breakfast,317.0,23.4,34.3,9.6
5,2024-09-17,dinner,231.0,17.4,24.5,7.1
5,2024-09-17,snack,1711.0,104.9,218.8,46.2
5,2024-09-17,lunch,300.0,23.2,32.5,8.6
5,2024-09-19,dinner,964.0,83.7,101.2,24.9
5,2024-09-19,breakfast,1545.0,82.6,226.0,34.5
5,2024-09-19,lunch,339.0,27.9,37.7,8.5
5,2024-09-20,dinner,1296.0,89.6,143.8,40.3
5,2024-09-20,snack,206.0,17.0,19.8,6.6
5,2024-09-20,breakfast,1213.0,103.3,132.4,30.0
5,2024-09-22,lunch,535.0,35.5,60.7,16.7
5,2024-09-22,dinner,304.0,20.0,31.6,10.8
5,2024-09-22,breakfast,1100.0,74.5,106.2,41.9
5,2024-09-22,snack,983.0,58.4,130.0,25.5
5,2024-09-25,breakfast,1389.0,91.1,163.8,41.1
5,2024-09-25,lunch,350.0,24.3,39.2,10.7
5,2024-09-25,dinner,967.0,49.2,110.4,36.5
5,2024-09-26,snack,317.0,19.2,42.6,7.8
5,2024-09-26,lunch,639.0,54.9,66.7,17.0
5,2024-09-26,dinner,930.0,53.8,109.5,30.8
5,2024-09-26,breakfast,740.0,45.8,91.8,21.1
5,2024-09-27,dinner,572.0,46.5,47.0,22.0
5,2024-09-27,snack,1072.0,73.2,120.1,33.2
5,2024-09-27,breakfast,779.0,43.4,103.7,21.2
5,2024-09-27,lunch,286.0,22.9,32.2,7.3
5,2024-09-29,snack,1129.0,97.1,93.0,40.9
5,2024-09-29,dinner,1025.0,80.5,118.6,25.4
5,2024-09-29,breakfast,657.0,51.4,67.2,20.3
5,2024-10-03,snack,512.0,32.7,61.1,15.2
5,2024-10-03,lunch,634.0,47.0,65.2,20.6
5,2024-10-03,dinner,1538.0,114.0,166.0,46.5
5,2024-10-05,lunch,156.0,12.2,15.4,5.1
5,2024-10-05,dinner,2261.0,124.4,270.3,75.8
5,2024-10-06,breakfast,735.0,52.5,82.8,21.5
5,2024-10-06,dinner,512.0,35.7,61.3,13.8
5,2024-10-06,snack,519.0,42.9,45.1,18.5
5,2024-10-06,lunch,812.0,67.8,85.9,21.9
5,2024-10-09,dinner,701.0,46.3,88.6,17.9
5,2024-10-09,breakfast,680.0,35.4,83.8,22.6
5,2024-10-09,lunch,625.0,36.9,65.6,23.9
5,2024-10-09,snack,359.0,27.9,32.6,13.0
5,2024-10-10,dinner,1749.0,91.8,209.9,60.2
5,2024-10-10,snack,797.0,62.9,83.4,23.5
5,2024-10-11,dinner,1471.0,74.7,197.8,42.3
5,2024-10-11,lunch,1304.0,98.3,157.6,31.2
5,2024-10-14,lunch,1180.0,86.7,118.0,40.2
5,2024-10-14,dinner,415.0,24.8,44.7,15.2
5,2024-10-14,snack,876.0,49.5,121.9,21.2
5,2024-10-16,snack,1842.0,98.2,248.4,50.6
5,2024-10-16,lunch,118.0,9.8,10.6,4.1
5,2024-10-16,dinner,633.0,35.6,77.4,20.1
5,2024-10-16,breakfast,91.0,5.7,9.2,3.5
5,2024-10-17,snack,829.0,55.9,98.9,23.3
5,2024-10-17,dinner,900.0,46.4,119.6,26.2
5,2024-10-17,breakfast,1031.0,82.8,101.0,32.9
5,2024-10-20,dinner,406.0,27.7,50.9,10.2
5,2024-10-20,breakfast,636.0,33.0,92.7,14.8
5,2024-10-20,lunch,158.0,10.7,16.0,5.7
5,2024-10-20,snack,1373.0,70.1,191.3,36.4
5,2024-10-21,breakfast,566.0,34.2,59.7,21.1
5,2024-10-21,lunch,283.0,16.4,30.4,10.6
5,2024-10-21,dinner,1699.0,136.0,184.4,46.4
5,2024-10-22,dinner,1676.0,111.4,192.6,51.1
5,2024-10-22,lunch,1267.0,94.7,136.1,38.2
5,2024-10-23,breakfast,812.0,45.6,103.3,24.1
5,2024-10-23,dinner,1222.0,75.8,130.1,44.3
5,2024-10-23,snack,586.0,46.4,68.7,13.9
5,2024-10-27,lunch,1305.0,104.0,128.1,41.9
5,2024-10-27,dinner,1279.0,92.9,140.8,38.2
